name,address,type,product
우신테크,"부산광역시 강서구 녹산산업중로 224, (송정동,1567-10) (송정동)",그 외 기타 플라스틱 제품 제조업,
우신토탈엔지니어링,부산광역시 영도구 해양로195번가길 26 (동삼동),선박 구성 부분품 제조업,
우신화학(주),"부산광역시 사상구 백양대로494번길 46 (주례동, 우신화학(주))",플라스틱 필름 제조업 외 3 종,
우양냉장(주),부산광역시 서구 충무대로 226 (남부민동),육류 기타 가공 및 저장처리업 (가금류 제외) 외 1 종,
우영공업사,"부산광역시 사상구 사상로439번길 42 (모라동, 우영공업사)",그 외 기타 전자부품 제조업 외 1 종,
우영냉동,"부산광역시 사하구 두송로 210, 2층(구평동)",기타 일반 기계 및 장비 수리업,
우영산업(주)부산지점,부산광역시 강서구 미음산단3로 149 (미음동),톱 및 호환성 공구 제조업,
우영수산(주),부산광역시 사하구 다산로 271 (장림동),"수산동물 훈제, 조리 및 유사 조제식품 제조업 외 1 종",
우영식품,부산광역시 금정구 회천로32번길 25 (회동동),빵류 제조업,
우영종합주방설비,부산광역시 금정구 동대로 20 (회동동) 외 1필지,음ㆍ식료품 및 담배 가공기계 제조업 외 10 종,
우원정보기술(주),"부산광역시 사상구 사상로 71, 18,19호 (주례동)",방송장비 제조업 외 1 종,
우일인더스트리,부산광역시 강서구 녹산산업중로 52-22 (송정동),그 외 기타 일반목적용 기계 제조업 외 1 종,
우일정공,부산광역시 사상구 사상로417번길 68 (모라동),절삭가공 및 유사처리업 외 22 종,
우일정밀,"부산광역시 금정구 공단서로 6 (금사동, 대원산업사)",자동차 엔진용 신품 부품 제조업 외 2 종,
우일정밀,부산광역시 강서구 상덕로97번길 9-1 (강동동),그 외 기타 일반목적용 기계 제조업 외 1 종,
우일판금공업사,부산광역시 사하구 다대로354번안길 62 (장림동),육상 금속 골조 구조재 제조업 외 1 종,
우전산업,부산광역시 강서구 미음국제5로마길 6 (미음동),그 외 기타 금속가공업,
우정,"부산광역시 연제구 거제시장로21번길 41 (거제동, 대가하이츠) 지하",셔츠 및 블라우스 제조업 외 1 종,
우정도시락,"부산광역시 남구 유엔평화로10번길 8 (대연동, 우정식품)",도시락류 제조업 외 1 종,
우정산업,"부산광역시 동래구 충렬사로 39, 231호(안락동, 동래화목타운)","근무복, 작업복 및 유사의복 제조업 외 15 종",
우주기계,부산광역시 사하구 하신번영로127번길 24 (신평동),절삭가공 및 유사처리업,
우주머신,부산광역시 사하구 감천항로 155(구평동),선박 구성 부분품 제조업,
우주문화사,"부산광역시 동구 중앙대로 232, 지하1층 일부 (초량동)",,
우주벤딩,"부산광역시 사상구 낙동대로988번길 42 (감전동, 우주벤딩)",선박 구성 부분품 제조업,
우주벤텍(주),"부산광역시 사상구 대동로180번길 9 (학장동, 우주벤텍(주))","증류기, 열교환기 및 가스발생기 제조업",
우주볼트공업사,부산광역시 강서구 녹산산단17로14번길 39 (송정동),금속 위생용품 제조업,
우주산업,부산광역시 금정구 공단동로29번길 55 (금사동),침구 및 관련제품 제조업 외 19 종,
우주산업,부산광역시 강서구 공항로1409번길 51 (대저1동),주형 및 금형 제조업,
우주산업,부산광역시 강서구 녹산산업중로 215 (송정동),그 외 기타 분류 안된 금속 가공 제품 제조업,
우주산업,부산광역시 강서구 공항로1347번길 58(대저1동),배전반 및 전기 자동제어반 제조업 외 1 종,
우주엠앤이(주),부산광역시 사하구 다대로300번길 14 (장림동),배전반 및 전기 자동제어반 제조업,
우주전자산업사,부산광역시 사하구 장평로299번길 26-5 (신평동),전구 및 램프 제조업,
우주정보통신(주),"부산광역시 사하구 오작로 46, 4-201 (괴정동, 신익타운)",유선 통신장비 제조업 외 4 종,
우주하이테크 주식회사,부산광역시 강서구 대저로89번가길 47(대저1동),기타 조명장치 제조업,
우주화학공업사,부산광역시 사상구 사상로356번길 25-12 (덕포동),플라스틱 접착처리 제품 제조업 외 1 종,
우진E.N.G,부산광역시 강서구 범방2로 32 (미음동),선박 구성 부분품 제조업,
우진ENG,부산광역시 강서구 녹산화전로 23 (송정동),선박 구성 부분품 제조업,
우진공업사,부산광역시 영도구 남항서로 42 (남항동3가) 외 1필지,선박 구성 부분품 제조업,
우진금속,"부산광역시 강서구 녹산산단382로14번가길 20, 1층 110 (송정동, 부산청정도금센터)",도금업,
우진금속,부산광역시 사상구 낙동대로1384번길 79 (삼락동),볼트 및 너트류 제조업 외 2 종,
우진금속공업사,부산광역시 사하구 장림번영로104번길 38 (장림동),"동 압연, 압출 및 연신제품 제조업 외 1 종",
우진기계,부산광역시 강서구 대저1동 337-54번지,"산업용 섬유 세척, 염색, 정리 및 가공 기계 제조업",
우진기공,부산광역시 사하구 감천항로190번안길 14-1 (구평동),구조용 금속 판제품 및 공작물 제조업,
우진기업,부산광역시 강서구 낙동북로43번길 38-20 (강동동),그 외 자동차용 신품 부품 제조업,
우진기업,부산광역시 사상구 대동로179번길 17 (학장동),그 외 기타 특수목적용 기계 제조업 외 1 종,
우진목재(주),부산광역시 강서구 녹산화전로 37 (송정동),일반 제재업 외 4 종,
우진선박공업사,"부산광역시 영도구 대평로19번길 20, (건물일부) (대평동1가) 외 1필지",구름베어링 제조업,
우진수산,부산광역시 사하구 다대로354번안길 52 (장림동),기타 수산동물 가공 및 저장 처리업,
우진스틸,부산광역시 강서구 녹산산업북로313번길 22 (송정동),선박 구성 부분품 제조업,
우진앤에스피,부산광역시 기장군 정관읍 산단5로 100-88 (우정통상),"플라스틱 포대, 봉투 및 유사제품 제조업 외 2 종",
우진정공,부산광역시 강서구 신호산단1로 220-13 (신호동),그 외 기타 금속가공업 외 2 종,
우진정관,부산광역시 강서구 화전산단5로98번길 25 (화전동),강관 제조업 외 1 종,
우진정밀,부산광역시 강서구 화전산단5로98번길 25 (화전동),절삭가공 및 유사처리업,
우진정밀,부산광역시 기장군 정관읍 정관상곡1길 27-98,주형 및 금형 제조업,
우진정밀기기,부산광역시 영도구 남항서로104번길 10 (남항동2가),선박 구성 부분품 제조업,
우진정비,부산광역시 강서구 녹산산업북로193번길 42 (송정동),자동차 종합 수리업,
우진종합건업,"부산광역시 사상구 학장로 231 (학장동, (주)신월기계)",육상 금속 골조 구조재 제조업 외 1 종,
우진지대,부산광역시 남구 우암로200번길 54 (우암동),종이 포대 및 가방 제조업 외 2 종,
우진철강(주),부산광역시 사상구 가야대로 56(학장동) 외 2필지,자동차용 금속 압형제품 제조업 외 1 종,
우진코어테크,부산광역시 강서구 녹산산업중로 375 (송정동),주형 및 금형 제조업 외 1 종,
우진테크,부산광역시 강서구 호계로125번길 46 (죽동동),"탭, 밸브 및 유사장치 제조업",
우진테크,부산광역시 강서구 가락대로1397번길 55 (죽림동),주형 및 금형 제조업,
우진테크원(주),부산광역시 강서구 과학산단2로19번길 164 (지사동),그 외 자동차용 신품 부품 제조업 외 3 종,
우진특수산업사,부산광역시 사하구 장림로 118 (장림동),금속 가구 제조업 외 1 종,
우진하드웨어,부산광역시 사하구 감천항로419번길 40 (구평동),기타 구조용 금속제품 제조업,
우창금속,부산광역시 사하구 다산로 250 (장림동),도금업,
우창정밀,부산광역시 기장군 정관읍 정관상곡1길 71,그 외 기타 전자부품 제조업 외 1 종,
우창티앤에스 주식회사,부산광역시 금정구 중앙대로 2389 (두구동),합성수지 및 기타 플라스틱 물질 제조업,
우창티엔이,부산광역시 강서구 식만로 13-23 (죽림동),주형 및 금형 제조업,
우촌식품,부산광역시 강서구 녹산화전로 23 (송정동),기타 수산동물 가공 및 저장 처리업,
우현철강(주),부산광역시 사상구 학감대로164번길 17 (학장동),배전반 및 전기 자동제어반 제조업 외 6 종,
우호정밀,"부산광역시 사상구 가야대로176번길 13-34 (학장동, 우호정밀)","전기회로 개폐, 보호장치 제조업 외 1 종",
욱성화학(주),"부산광역시 금정구 개좌로 174 (회동동, 욱성화학(주))",생물학적 제제 제조업 외 4 종,
욱성화학주식회사 제1공장,"부산광역시 금정구 개좌로 174 (회동동, 욱성화학(주))",석탄화학계 화합물 및 기타 기초 유기 화학물질 제조업 외 1 종,
욱성화학주식회사 제3공장,부산광역시 금정구 개좌로 173 (회동동),석탄화학계 화합물 및 기타 기초 유기 화학물질 제조업 외 1 종,
욱성화학주식회사 제5공장,부산광역시 금정구 동천로 14-6 (회동동),그 외 기타 분류 안된 화학제품 제조업 외 1 종,
욱성화학주식회사제2공장,"부산광역시 금정구 개좌로 186 (회동동, 욱성화학2공장)",석탄화학계 화합물 및 기타 기초 유기 화학물질 제조업 외 1 종,
욱일산업(주),"부산광역시 금정구 공단서로8번길 80-5 (금사동, 욱일산업(주))",구두류 제조업 외 1 종,
욱일산업(주)제2공장,부산광역시 금정구 공단서로8번길 40 (금사동),구두류 제조업 외 2 종,
욱일종합,부산광역시 영도구 대평로53번길 4 (대평동2가),선박 구성 부분품 제조업,
운봉산업,부산광역시 사상구 가야대로176번길 13-35 (학장동),운송장비 조립용 플라스틱제품 제조업 외 1 종,
운성(주),"부산광역시 사상구 엄궁로 70-16, 306호 (엄궁동, 부산테크노파크)",그 외 기타 일반목적용 기계 제조업 외 1 종,
울트라밸브 주식회사,부산광역시 강서구 과학산단로333번길 77-36 (지사동),"탭, 밸브 및 유사장치 제조업",
웅덕기공 주식회사,부산광역시 사상구 모덕로 101 (모라동),금속탱크 및 저장용기 제조업 외 6 종,
워터텍,부산광역시 강서구 공항로743번길 23 (대저2동),액체 여과기 제조업,
워터피아,"부산광역시 남구 신선로 227-1, 3층(용당동)",고무 의류 및 기타 위생용 비경화 고무제품 제조업 외 1 종,
원-테크,부산광역시 사상구 학감대로192번길 20 (학장동),기타 가공 공작기계 제조업,
원강초경,부산광역시 사하구 보덕포1길 2 (장림동),그 외 자동차용 신품 부품 제조업 외 4 종,
원광금속,부산광역시 강서구 녹산산단261로39번길 23 (송정동),도금업,
원광밸브(주),부산광역시 강서구 녹산산업북로 285 (송정동),"탭, 밸브 및 유사장치 제조업 외 2 종",
원광밸브(주),부산광역시 강서구 녹산산업중로 287-13 (송정동),"탭, 밸브 및 유사장치 제조업",
원광밸브(주),부산광역시 강서구 미음산단로 395 (미음동),"탭, 밸브 및 유사장치 제조업",
원광소재(주),부산광역시 강서구 녹산산업중로 287-13 (송정동),동주물 주조업 외 1 종,
원남목재포장,부산광역시 강서구 봉죽길482번길 296 (죽동동),"목재 포장용 상자, 드럼 및 유사용기 제조업",
원더그린 주식회사,부산광역시 강서구 정주산단로 49 (지사동),표면 가공 목재 및 특정 목적용 제재목 제조업 외 9 종,
원라인테크(주),부산광역시 강서구 둔치중앙길 9 (봉림동),액체 여과기 제조업,
원밀텍(OneMil-tech),부산광역시 강서구 제도로1041번길 531 (강동동),자동차용 금속 압형제품 제조업 외 1 종,
원벤딩,부산광역시 강서구 녹산산단382로60번길 2 (송정동),디지털 적층 성형기계 제조업 외 1 종,
원우수산,부산광역시 사하구 감천항로429번길 5 (구평동),배합 사료 제조업 외 1 종,
원우텍,부산광역시 사상구 낙동대로1310번길 38 (삼락동),무기 및 총포탄 제조업 외 1 종,
원이엔지,부산광역시 사상구 낙동대로1428번길 14 (삼락동),그 외 기타 특수목적용 기계 제조업,
원일공업,부산광역시 강서구 과학산단1로103번길 42 (지사동),육상 금속 골조 구조재 제조업 외 1 종,
원일산업,부산광역시 사상구 모덕로95번길 75 (모라동),신발 부분품 제조업,
원일유리,부산광역시 금정구 반송로489번길 60 (금사동),기타 판유리 가공품 제조업,
원일종합상사,"부산광역시 사상구 사상로 51 (주례동, 원일종합상사)",그 외 자동차용 신품 부품 제조업 외 13 종,
원일컴,"부산광역시 사상구 학장로248번길 27 (학장동, 원일컴)",기타 인쇄관련 산업 외 2 종,
원일화학,"부산광역시 사상구 사상로455번길 36 (모라동, (주)한미유압기계)","플라스틱 포대, 봉투 및 유사제품 제조업",
원정공,부산광역시 강서구 죽동길 24 (죽동동),무기 및 총포탄 제조업 외 14 종,
원진금속,"부산광역시 사상구 사상로426번길 14 (모라동, 원진금속)",수동식 식품 가공기기 및 금속 주방용기 제조업,
원진사,부산광역시 강서구 낙동남로1013번길 25 (명지동),건설 및 채광용 기계장비 제조업,
원진산업,부산광역시 사하구 하신번영로 438-5 (하단동),그 외 자동차용 신품 부품 제조업,
원진산업,부산광역시 사상구 낙동대로 982(감전동),그 외 자동차용 신품 부품 제조업,
원진엘앤디,부산광역시 강서구 미음국제7로 47 (미음동),기타 목재가구 제조업,
원진정공,부산광역시 강서구 녹산산단27로 33 (송정동),절삭가공 및 유사처리업,
원진제재소,부산광역시 강서구 녹산산단407로 21 (송정동),일반 제재업,
원진테크,부산광역시 강서구 대저중앙로347번길 48 (대저1동),주형 및 금형 제조업,
원진하이텍크,부산광역시 강서구 녹산산업중로 227 (송정동),산업용 냉장 및 냉동 장비 제조업,
원창정밀,부산광역시 강서구 낙동북로108번길 56-2 (강동동),절삭가공 및 유사처리업,
원치과기공(주),"부산광역시 연제구 거제대로214번길 33, 3층 (거제동)",의료용품 및 기타 의약 관련제품 제조업,
원커뮤니케이션,부산광역시 강서구 공항로339번길 137-6 (대저2동),간판 및 광고물 제조업 외 2 종,
원탑마린,부산광역시 영도구 봉래나루로 64-1 (봉래동1가) 외 1필지,선박 구성 부분품 제조업,
원테크,부산광역시 강서구 녹산산업중로61번길 11 (송정동),절삭가공 및 유사처리업,
원테크,부산광역시 강서구 화전산단6로90번길 16 (화전동),철도차량 부품 및 관련 장치물 제조업,
원테크,부산광역시 강서구 화전산단6로 98 (화전동),철도차량 부품 및 관련 장치물 제조업,
원테크,부산광역시 강서구 미음국제5로라길 40(미음동),컨베이어장치 제조업,
원테크,부산광역시 사상구 낙동대로943번길 75-10 (감전동),산업처리공정 제어장비 제조업,
원텍,부산광역시 사상구 사상로394번길 15 (덕포동),그 외 기타 특수목적용 기계 제조업 외 17 종,
원하이테크,부산광역시 강서구 공항로811번나길 24 (대저2동),절삭가공 및 유사처리업,
원형정공,부산광역시 강서구 미음산단로295번길 7 (미음동),자동차용 금속 압형제품 제조업 외 1 종,
원형정공,부산광역시 강서구 미음국제5로마길 17 (미음동),자동차용 금속 압형제품 제조업 외 1 종,
월드,부산광역시 강서구 식만로 51-29 (죽림동),유압기기 제조업,
월드냉동,"부산광역시 영도구 대평로 16, 22호 (대평동1가, 대동대교맨션아파트)",선박 구성 부분품 제조업,
월드모터스,부산광역시 사하구 신산로 135 (신평동),축전지 제조업,
월드수도 주식회사 ,"부산광역시 동래구 명안로53번길 43, 1층일부, 지하 (명장동)",그 외 기타 플라스틱 제품 제조업 외 1 종,
월드수도 주식회사 ,"부산광역시 동래구 명장로22번길 74-3, 101호, 202호 (명장동)","탭, 밸브 및 유사장치 제조업 외 2 종",
월드시스템,부산광역시 사상구 낙동대로 992-21 (감전동),전동기 및 발전기 제조업 외 1 종,
월드에너지코퍼레이션(주),부산광역시 강서구 미음산단로76번길 21 (구랑동),"탭, 밸브 및 유사장치 제조업",
월드테크,부산광역시 사하구 하신중앙로3번가길 64 (장림동),볼트 및 너트류 제조업 외 2 종,
월드파워,"부산광역시 연제구 고분로 96, 2층 (연산동)",변압기 제조업,
월드히타엔지니어링,부산광역시 강서구 대저로3번길 146(대저1동),"산업용 오븐, 노 및 노용 버너 제조업",
월산철강,부산광역시 사상구 강변대로456번길 34-13 (엄궁동),기타 제철 및 제강업 외 1 종,
월성기계공업사,부산광역시 사하구 신산북로 37 (신평동),선박 구성 부분품 제조업,
웰딩커플러(주),부산광역시 사상구 새벽로215번길 7(괘법동),금속 단조제품 제조업,
웰연구소,"부산광역시 강서구 낙동북로138번길 69, 웰연구소(강동동)",기타 비알코올 음료 제조업,
웰컴엔지니어링,부산광역시 강서구 낙동남로605번길 46-16 (녹산동),배전반 및 전기 자동제어반 제조업,
웰테크,"부산광역시 강서구 녹산산단382로59번길 53, (송정동 1771-9) (송정동)",그 외 기타 금속가공업,
웰텍시스템,"부산광역시 남구 신선로 365, 부경대 창업보육센터 신관 401호, 407호 (용당동)",산업처리공정 제어장비 제조업 외 2 종,
웰텍시스템(주),"부산광역시 해운대구 센텀중앙로 90, 12층 1201 (재송동)",기기용 자동측정 및 제어장치 제조업,
위너스마린(주),부산광역시 서구 보수대로 187 (동대신동2가),"목재 포장용 상자, 드럼 및 유사용기 제조업",
위니코니(주),부산광역시 기장군 정관읍 산단7로 99-48,기타 오락용품 제조업 외 1 종,
위더스레이져(주),부산광역시 강서구 화전산단5로48번길 32 (화전동),그 외 기타 1차 철강 제조업,
위더스코팅,"부산광역시 강서구 화전산단5로48번길 32(화전동, 씨아이테크주식회사)",도장 및 기타 피막처리업,
위드드림,부산광역시 강서구 대저들길 438 (대저1동),침구 및 관련제품 제조업,
위러브잇컴퍼니,부산광역시 사하구 감천항로190번길 2 (구평동),위생용 종이제품 제조업,
위즈코퍼레이션,"부산광역시 사상구 대동로 303, 608호(감전동, 부산디지털밸리아파트형공장)",복합비료 및 기타 화학비료 제조업,
위트,부산광역시 강서구 순아3구길 120-8 (명지동),액체 여과기 제조업,
위히터,부산광역시 강서구 체육공원로26번길 8(대저1동),"산업용 오븐, 노 및 노용 버너 제조업",
윈드밀코리아,부산광역시 기장군 장안읍 고무로 271-15,전동기 및 발전기 제조업,
윈윈전자주식회사,부산광역시 사상구 삼락천로 47 (삼락동),메모리용 전자집적회로 제조업 외 7 종,
윈테크,부산광역시 기장군 장안읍 명례산단1로 178,"금속 문, 창, 셔터 및 관련제품 제조업",
윈텍스(주),부산광역시 강서구 미음국제4로 22 (미음동),전기회로 접속장치 제조업 외 1 종,
윈파워텍,"부산광역시 사상구 학감대로267번길 24, 204호 (감전동)",전동기 및 발전기 제조업,
윌로펌프(주),"부산광역시 강서구 미음산단1로 46, 윌로펌프(주) (구랑동)",기체 펌프 및 압축기 제조업 외 3 종,
윌코솔루션,부산광역시 강서구 미음산단로 399 (미음동),"탭, 밸브 및 유사장치 제조업",
유건공업    ,부산광역시 기장군 정관읍 산단5로 103-25,건설 및 채광용 기계장비 제조업,
유경정밀,부산광역시 강서구 녹산산단261로88번길 12 (송정동),절삭가공 및 유사처리업,
유공금속,부산광역시 사상구 사상로417번길 55 (모라동),볼트 및 너트류 제조업 외 2 종,
유나화장지,부산광역시 기장군 정관면 산단7로 7-53 (유나화장지),위생용 종이제품 제조업,
유나화장지   ,부산광역시 기장군 장안읍 반룡산단3로 92,기타 건축용 나무제품 제조업,
유남마린,부산광역시 영도구 해양로65번길 22 (청학동),선박 구성 부분품 제조업,
유니스(주),부산광역시 사상구 낙동대로 1394 (삼락동),그 외 기타 분류 안된 화학제품 제조업,
유니온화스텍,부산광역시 사상구 낙동대로1412번길 20 (삼락동),금속 단조제품 제조업,
유니콘미싱공업(주),부산광역시 사하구 홍티로 10 (다대동),"기타 섬유, 의복 및 가죽 가공 기계 제조업",
유니트러스트개발(주),부산광역시 기장군 정관읍 용수리 883번지,인형 및 장난감 제조업,
유덕공업사,부산광역시 사하구 다대로354번안길 69 (장림동),폴리스티렌 발포 성형제품 제조업 외 1 종,
유림기업,부산광역시 사하구 다대로300번길 34 (장림동),"식초, 발효 및 화학 조미료 제조업 외 2 종",
유림산업,부산광역시 사하구 하신중앙로3번길 60-7 (장림동),도장 및 기타 피막처리업,
유림산업,부산광역시 강서구 녹산산단335로 28 (송정동),금속 캔 및 기타 포장용기 제조업,
유림전기,부산광역시 강서구 유통단지1로132번길 28 (대저2동),전동기 및 발전기 제조업,
유림정보시스템,"부산광역시 남구 동명로158번길 104, 109호 (용호동)",방송장비 제조업 외 1 종,
유림정보시스템(주),"부산광역시 사상구 대동로 303, 1202호 (감전동, 부산디지털밸리아파트형공장)",방송장비 제조업 외 1 종,
유림철강,부산광역시 강서구 녹산산단261로59번길 42 (송정동),절삭가공 및 유사처리업,
유림테크,부산광역시 기장군 정관면 매학리 511번지 외 1필지,기타 주변기기 제조업,
유림툴스(주),부산광역시 사상구 새벽시장로29번길 27(감전동),비동력식 수공구 제조업 외 1 종,
유메디칼(주),"부산광역시 사상구 가야대로 368, 재영B/D 701호,8층,9층 (주례동)",그 외 기타 의료용 기기 제조업,
유명목재산업,부산광역시 강서구 신포길83번길 14 (명지동),목재 깔판류 및 기타 적재판 제조업 외 5 종,
유민테크,부산광역시 강서구 생곡로 273 (생곡동) 205호,"기타 측정, 시험, 항해, 제어 및 정밀기기 제조업",
유성공업,"부산광역시 사상구 대동로193번길 13 (학장동, 유성공업사)",주형 및 금형 제조업,
유성공업주,"부산광역시 사상구 가야대로214번길 12 (학장동, 유성공업(주))",절삭가공 및 유사처리업,
유성금속,부산광역시 사하구 다산로225번길 27 (장림동),도금업,
유성금속,"부산광역시 사상구 가야대로 28 (감전동, 유성금속)",강관 제조업 외 2 종,
유성기계,부산광역시 강서구 미음동 0-0번지,컨베이어장치 제조업 외 1 종,
유성기계,부산광역시 강서구 미음국제5로다길 25(미음동),"탭, 밸브 및 유사장치 제조업",
유성벤드,부산광역시 강서구 화전산단6로102번길 14 (화전동),주철관 제조업,
유성산기,부산광역시 강서구 녹산산단261로 77 (송정동),절삭가공 및 유사처리업,
유성산업,부산광역시 강서구 봉죽길482번길 248 (죽동동),그 외 기타 금속가공업,
유성산업,"부산광역시 사상구 새벽로215번길 12 (괘법동, (주)한국기업)",유압기기 제조업,
유성산업    ,부산광역시 기장군 정관읍 산단4로 49 (유성산업),그 외 자동차용 신품 부품 제조업 외 4 종,
유성산업(주),부산광역시 연제구 중앙대로1048번길 59 (연산동),어망 및 기타 끈 가공품 제조업 외 1 종,
유성산업사,"부산광역시 사상구 사상로385번길 68 (덕포동, 유성산업사)",연사 및 가공사 제조업,
유성산업사,"부산광역시 금정구 동대로 20 (회동동, 유성산업)",세폭직물 제조업,
유성염색,부산광역시 강서구 녹산산단362로 5 (송정동),솜 및 실 염색가공업,
유수,부산광역시 강서구 과학산단2로19번길 100-51 (지사동),그 외 기타 금속가공업,
유승고무,부산광역시 사상구 사상로349번길 30(덕포동),고무패킹류 제조업,
유승금속,"부산광역시 사상구 낙동대로881번길 55 (감전동, 유승금속)",그 외 기타 금속가공업,
유승레이저,"부산광역시 강서구 녹산산단382로 53, 1770번지 (송정동)",절삭가공 및 유사처리업,
유승산업,부산광역시 사하구 보덕포1길 85-6 (장림동),낚시 및 수렵용구 제조업,
유승아크릴,부산광역시 사상구 삼락천로 85 (삼락동),운송장비 조립용 플라스틱제품 제조업 외 1 종,
유신쇼트산업,부산광역시 강서구 녹산산단27로 56 (송정동),도장 및 기타 피막처리업,
유신아크릴,부산광역시 사상구 강변대로456번길 45 (엄궁동),그 외 기타 플라스틱 제품 제조업,
유신에이치알(주)  ,부산광역시 기장군 장안읍 반룡산단2로 25,선박 구성 부분품 제조업 외 12 종,
유신인쇄출판사,"부산광역시 사상구 낙동대로1420번길 41, 207,208,208-1호 (삼락동)",기타 인쇄업 외 1 종,
유신화학,부산광역시 사하구 을숙도대로755번길 94 (구평동),플라스틱 필름 제조업 외 1 종,
유영산업,부산광역시 사하구 다대로 165 (신평동),자수제품 및 자수용재료 제조업 외 1 종,
유영정밀,"부산광역시 사상구 새벽로 83-22 (학장동, 유영정밀)",주형 및 금형 제조업,
유원,부산광역시 사하구 감천항로190번안길 14-1 (구평동),낚시 및 수렵용구 제조업,
유원산업,부산광역시 강서구 미음산단4로62번길 9 (미음동),그 외 기타 일반목적용 기계 제조업 외 5 종,
유원산업,"부산광역시 사상구 가야대로213번길 14, A동 105호 (주례동)",그 외 기타 특수목적용 기계 제조업 외 7 종,
유원산업(주),부산광역시 사하구 을숙도대로677번길 23 (신평동) 외 2필지,내연기관 제조업 외 2 종,
유원산업(주),부산광역시 사하구 을숙도대로677번길 26 (신평동) 외 3필지,선박 구성 부분품 제조업,
유원이엔씨 주식회사,부산광역시 사하구 승학로 45-1 (당리동),유선 통신장비 제조업 외 5 종,
유원테크,부산광역시 기장군 정관면 산단2로 16-16 (정관면),주형 및 금형 제조업,
유원푸드,부산광역시 강서구 낙동북로126번길 40-1 (강동동),가금류 가공 및 저장 처리업,
유유철강,부산광역시 사상구 새벽로 14 (학장동),육상 금속 골조 구조재 제조업 외 1 종,
유이워크,부산광역시 부산진구 신암로 147 (범천동) 2층,그 외 자동차용 신품 부품 제조업 외 1 종,
유일S.A,부산광역시 사하구 감천로109번길 24 (감천동),선박 구성 부분품 제조업,
유일고무(주),부산광역시 기장군 장안읍 장안산단로 152 (유일고무(주)장안공장),그 외 자동차용 신품 부품 제조업 외 3 종,
유일고무(주) 제2공장,부산광역시 기장군 정관읍 정관로 801 (유일고무(주)),고무패킹류 제조업 외 1 종,
유일사,부산광역시 사상구 학감대로 46-6 (학장동),플라스틱 필름 제조업 외 1 종,
유일산업,부산광역시 강서구 공항앞길85번길 61-1 (대저2동),신발 부분품 제조업,
유일산업,부산광역시 강서구 공항앞길85번길 61-2 (대저2동),신발 부분품 제조업,
유일산업(주),부산광역시 강서구 생곡산단1로 19 (생곡동),혼성 및 재생 플라스틱 소재 물질 제조업,
유일테크,부산광역시 강서구 녹산산업북로313번길 33 (송정동),절삭가공 및 유사처리업,
유정목재,부산광역시 강서구 미음동 0번지 부산신항배후 국제산업물류도시(1단계) I36블록 12놋트,선박 구성 부분품 제조업,
유종기업,부산광역시 강서구 미음국제5로라길 43(미음동),그 외 기타 일반목적용 기계 제조업,
유진SRT,부산광역시 사하구 다대로354번안길 95 (장림동),"플라스틱 선, 봉, 관 및 호스 제조업",
유진금속,부산광역시 사하구 보덕포1길 91 (장림동),자동차 엔진용 신품 부품 제조업 외 1 종,
유진금속,부산광역시 사하구 보덕포1길 93 (장림동),자동차 엔진용 신품 부품 제조업 외 1 종,
유진금속,"부산광역시 사상구 낙동대로1366번길 16 (삼락동, 유진금속)",육상 금속 골조 구조재 제조업 외 2 종,
유진기계공업사,부산광역시 사하구 하신중앙로17번길 26 (장림동),"고무, 화학섬유 및 플라스틱 성형기 제조업 외 1 종",
유진기술(주),부산광역시 사하구 을숙도대로569번길 33 (신평동),"탭, 밸브 및 유사장치 제조업",
유진볼트공업사,부산광역시 강서구 맥도길415번길 23 (대저2동),절삭가공 및 유사처리업,
유진봉투,"부산광역시 중구 동광길 38, 3,4층 (중앙동4가)",문구용 종이제품 제조업,
유진선박공업사,부산광역시 영도구 태종로50번길 21 (대교동1가),선박 구성 부분품 제조업,
유진선박의장(주),부산광역시 영도구 해양로 8 (청학동),선박 구성 부분품 제조업,
유진아트,부산광역시 금정구 공단로 68-10 (금사동),안전유리 제조업 외 1 종,
유진에스알 주식회사,부산광역시 사하구 다대로354번안길 100 (장림동),"플라스틱 선, 봉, 관 및 호스 제조업",
유진에스엠알시오토모티브테크노 주식회사,부산광역시 강서구 르노삼성대로 61 (신호동),자동차 차체용 신품 부품 제조업 외 1 종,
유진에스엠알시오토모티브테크노(주),부산광역시 강서구 과학산단2로19번길 147 (지사동),그 외 자동차용 신품 부품 제조업 외 3 종,
유진켐테크,부산광역시 강서구 녹산산단290로 27-11 (송정동),그 외 기타 분류 안된 화학제품 제조업 외 1 종,
유진테크,부산광역시 강서구 공항앞길85번길 107 (대저2동),산업용 송풍기 및 배기장치 제조업,
유진테크,부산광역시 강서구 낙동북로76번길 41 (강동동),주형 및 금형 제조업,
유진테크,부산광역시 강서구 녹산산단27로 28 (송정동),도장 및 기타 피막처리업,
유진테크,"부산광역시 사상구 낙동대로815번길 28-17 (감전동, 유진테크)",절삭가공 및 유사처리업,
유진텍스타일,"부산광역시 사하구 장림로 283, 1층 101호, 102호 (장림동)",기타 직물제품 제조업 외 20 종,
유진특수인물,부산광역시 사하구 하신번영로151번길 17 (신평동),톱 및 호환성 공구 제조업,
유진특수인쇄사,부산광역시 사하구 장평로195번길 6 (장림동),기타 인쇄업 외 2 종,
